Fecha;Sigla Empresa;Nombre;Origen;Nombre;Ciudad Origen;Departamento Origen;Pais Origen;Continente Origen;Destino;Nombre;Ciudad Destino;Departamento Destino;Pais Destino;Continente Destino;Tipo de Equipo;Tipo Vuelo;Tr fico;N£mero de Vuelos;Horas Bloque;Sillas Ofrecidas;Pasajeros A Bordo;Pasajeros Tr nsito;Carga Ofrecida (Kg.);Carga + Correo A Bordo (Kg.);Carga Tr nsito (Kg.)
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CUC;CAMILO DAZA;CUCUTA;NORTE DE SANTANDER;COLOMBIA;SURAMERICA;A320;R;N;179;217,52;31.860;26.031;0;682.720;137.147;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CUN;CANCUN INTL;CANCUN;;MEXICO;CENTRO AMERICA;A319;R;I;6;22,38;720;640;0;17.298;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CUN;CANCUN INTL;CANCUN;;MEXICO;CENTRO AMERICA;A320;R;I;71;265,02;11.121;9.462;0;267.099;1.457;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CUR;HATO;CURACAO;;ANTILLAS HOLANDESAS;ISLAS CARIBE;A320;R;I;30;56,15;4.629;3.839;0;85.482;9.198;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;;ESTADOS UNIDOS;NORTE AMERICA;A319;R;I;5;19,86;600;541;0;10.441;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;21;81,07;3.222;2.803;0;63.722;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GRU;GUARULHOS;SAO PAULO;;BRASIL;SURAMERICA;A319;R;I;66;408,75;7.920;7.156;0;127.937;25.823;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GRU;GUARULHOS;SAO PAULO;;BRASIL;SURAMERICA;A320;R;I;21;131,61;3.243;2.794;0;40.429;11.232;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GUA;LA AURORA;GUATEMALA;;GUATEMALA;CENTRO AMERICA;A320;R;I;17;55,48;2.637;2.400;0;54.347;20.841;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GYE;SIMON BOLIVAR;GUAYAQUIL;;ECUADOR;SURAMERICA;A320;R;I;30;55,44;4.896;4.063;0;84.980;9.104;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;IAD;DULLES INTL D.C.;WASHINGTON;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;26;139,01;4.029;3.695;0;55.105;1.440;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;JFK;JOHN F KENNEDY INTL;NEW YORK;;ESTADOS UNIDOS;NORTE AMERICA;A319;R;I;41;240,63;4.920;4.607;0;70.908;41.404;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;JFK;JOHN F KENNEDY INTL;NEW YORK;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;44;258,69;6.816;6.401;0;75.524;42.569;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LAX;LOS ANGELES INTL;LOS ANGELES;;ESTADOS UNIDOS;NORTE AMERICA;787;R;I;27;207,71;6.750;6.435;0;346.410;286.864;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;AMAZONAS;COLOMBIA;SURAMERICA;A319;R;N;2;4,29;240;228;0;7.572;3.156;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;AMAZONAS;COLOMBIA;SURAMERICA;A320;R;N;28;56,54;5.168;4.580;0;68.684;49.182;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LHR;HEATHROW;LONDRES;;INGLATERRA;EUROPA;787;R;I;30;294,66;7.500;7.073;0;257.156;180.321;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;;PERU;SURAMERICA;A319;R;I;10;29,85;1.200;973;0;26.672;3.433;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;;PERU;SURAMERICA;A320;R;I;79;238,55;12.030;9.410;0;280.777;24.143;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LPB;EL ALTO INTERNACIONAL;LA PAZ;;BOLIVIA;SURAMERICA;A319;R;I;1;3,52;120;100;0;1.809;1.275;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;LPB;EL ALTO INTERNACIONAL;LA PAZ;;BOLIVIA;SURAMERICA;A320;R;I;29;108,32;4.458;3.240;0;84.913;31.785;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MAD;BARAJAS;MADRID;;ESPANA;EUROPA;787;R;I;60;554,6;15.000;14.616;0;598.419;462.871;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MAD;BARAJAS;MADRID;;ESPANA;EUROPA;A30;R;I;30;287,05;7.560;7.266;0;97.584;47.218;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MCO;HERDON;ORLANDO;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;30;123,77;4.920;4.549;0;75.507;89;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;787;R;N;1;1;250;216;0;15.069;452;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A30;A;N;1;1,02;252;234;0;15.170;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;A;N;1;1,02;120;119;0;3.297;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;R;N;31;29,28;3.720;3.526;0;132.950;10.042;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;A;N;4;4,01;651;471;0;19.617;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;503;483,65;89.021;78.082;0;2.032.465;250.149;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;;MEXICO;CENTRO AMERICA;787;R;I;30;134,13;7.500;7.015;0;435.874;331.529;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;;MEXICO;CENTRO AMERICA;A319;R;I;4;20,13;480;437;0;10.119;5.297;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;;MEXICO;CENTRO AMERICA;A320;R;I;56;273,36;8.568;8.101;0;121.495;51.233;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MIA;MIAMI INTL;MIAMI;;ESTADOS UNIDOS;NORTE AMERICA;787;R;I;30;110;7.500;6.898;0;450.922;376.334;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MIA;MIAMI INTL;MIAMI;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;60;227,86;10.179;9.310;0;158.281;89.414;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;A319;R;N;5;6,36;600;558;0;16.361;1.544;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;A320;R;N;144;187,94;25.907;21.217;0;580.482;77.268;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MVD;CARRASCO;MONTEVIDEO;;URUGUAY;SURAMERICA;A319;R;I;20;128,04;2.400;2.067;0;37.219;12.472;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MVD;CARRASCO;MONTEVIDEO;;URUGUAY;SURAMERICA;A320;R;I;1;6,27;153;126;0;2.812;29;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A319;A;N;1;1;120;110;0;4.695;520;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A319;R;N;12;13,19;1.440;1.331;0;46.771;5.260;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A320;A;N;5;4,88;906;682;0;17.729;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A320;R;N;243;242,63;42.462;35.532;0;894.723;80.845;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;A319;R;N;28;37,04;3.360;2.787;0;124.960;10.065;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;A320;R;N;89;119,24;16.026;11.808;0;325.768;36.540;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PTY;TOCUMEN INTL;PANAMA;;PANAMA;CENTRO AMERICA;A319;R;I;7;11,99;840;553;0;25.574;1.948;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PTY;TOCUMEN INTL;PANAMA;;PANAMA;CENTRO AMERICA;A320;R;I;36;61,14;5.586;3.614;0;158.378;5.408;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PUJ;PUNTA CANA INTL;PUNTA CANA;;REPUBLICA DOMINICANA;CENTRO AMERICA;A319;R;I;51;139,02;6.120;5.575;0;113.689;12.694;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PUJ;PUNTA CANA INTL;PUNTA CANA;;REPUBLICA DOMINICANA;CENTRO AMERICA;A320;R;I;9;23,6;1.377;1.281;0;17.806;1.584;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;RCH;ALMIRANTE PADILLA;RIOHACHA;GUAJIRA;COLOMBIA;SURAMERICA;A320;A;N;2;3,34;336;156;0;9.995;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;RCH;ALMIRANTE PADILLA;RIOHACHA;GUAJIRA;COLOMBIA;SURAMERICA;A320;R;N;60;95,34;10.728;9.155;0;240.258;19.279;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;RIO;GALEAO ANTONIO CARLOS JOBIM;RIO DE JANEIRO;;BRASIL;SURAMERICA;A320;R;I;30;186,74;4.617;4.267;0;54.726;6.261;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SAL;EL SALVADOR INTL;SAN SALVADOR;;EL SALVADOR;CENTRO AMERICA;A319;R;I;1;3,07;120;70;0;2.879;1.576;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;;CHILE;SURAMERICA;A319;R;I;32;189,35;3.840;3.460;0;68.309;7.946;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;;CHILE;SURAMERICA;A320;R;I;58;336,6;8.916;7.543;0;176.225;15.387;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SDQ;LAS AMERICAS;SANTO DOMINGO;;REPUBLICA DOMINICANA;CENTRO AMERICA;A320;R;I;30;77,73;4.635;3.883;0;80.122;22.762;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;;COSTA RICA;CENTRO AMERICA;A319;R;I;2;4,82;240;225;0;4.595;254;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;;COSTA RICA;CENTRO AMERICA;A320;R;I;56;130,28;9.126;8.019;0;172.413;33.211;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;;PUERTO RICO;ISLAS CARIBE;A320;R;I;27;74,79;4.095;3.773;0;89.923;28.891;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;A319;R;N;11;17,02;1.320;1.175;0;45.615;2.700;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;A320;A;N;2;2,82;338;179;0;10.251;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;A320;R;N;269;413,32;47.977;37.601;0;1.175.483;70.938;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;;ECUADOR;SURAMERICA;A319;R;I;4;7,13;480;350;0;12.171;1.459;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;;ECUADOR;SURAMERICA;A320;A;I;1;1,97;186;98;0;3.416;467;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;;ECUADOR;SURAMERICA;A320;R;I;25;42,66;3.939;2.896;0;75.390;9.442;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;CESAR;COLOMBIA;SURAMERICA;A319;R;N;6;8,25;720;628;0;21.485;4.790;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;CESAR;COLOMBIA;SURAMERICA;A320;A;N;1;1,85;186;136;0;4.323;0;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;CESAR;COLOMBIA;SURAMERICA;A320;R;N;109;161,09;19.220;15.075;0;433.216;45.003;0
01-abr-22 00:00:00;AVA;AVIANCA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;YYZ;LESTER B PEARSON INTL;TORONTO;;CANADA;NORTE AMERICA;A319;R;I;22;138,77;2.640;2.486;0;27.170;14.208;0
01-abr-22 00:00:00;AVA;AVIANCA;BUE;MINISTRO PISTARINI;BUENOS AIRES;;ARGENTINA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;I;28;182,58;3.360;3.223;0;43.362;7.418;0
01-abr-22 00:00:00;AVA;AVIANCA;BUE;MINISTRO PISTARINI;BUENOS AIRES;;ARGENTINA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;I;32;208,47;4.911;4.642;0;50.053;12.319;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;A319;R;N;3;4,47;360;296;0;9.477;1.107;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;A320;R;N;26;38,39;4.720;3.241;0;119.574;10.233;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;108;108,96;12.960;11.336;0;458.554;60.286;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;400;387,95;69.485;56.958;0;1.669.497;140.566;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A319;R;N;2;2,94;240;227;0;9.878;374;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A320;R;N;58;83,12;10.530;9.277;0;241.790;4.503;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;JFK;JOHN F KENNEDY INTL;NEW YORK;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;17;99,36;2.550;1.988;0;40.179;5.063;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MAD;BARAJAS;MADRID;;ESPANA;EUROPA;A30;R;I;17;164,7;4.284;4.094;0;203.503;6.605;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MCO;HERDON;ORLANDO;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;13;53,38;1.950;1.294;0;47.693;0;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;R;N;2;1,77;240;221;0;8.949;15;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;118;100,74;20.826;18.445;0;518.104;9.956;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;;MEXICO;CENTRO AMERICA;A320;R;I;17;73,33;2.550;2.342;0;64.182;24.921;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MIA;MIAMI INTL;MIAMI;;ESTADOS UNIDOS;NORTE AMERICA;A319;R;I;1;3,67;120;92;0;3.905;7;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;MIA;MIAMI INTL;MIAMI;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;29;107,11;4.386;3.345;0;96.794;32.500;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;A319;R;N;26;24,52;3.120;2.574;0;114.883;0;0
01-abr-22 00:00:00;AVA;AVIANCA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;A320;R;N;3;2,92;560;279;0;14.876;0;0
